Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Status
gaiam-premium-6mm-thick-non-slip-reversible-yoga-exercise-mat,Gaiam Premium 6mm Thick Non-Slip Reversible Yoga Exercise Mat,"<p>The <strong>Gaiam Premium 6mm Thick Non-Slip Reversible Yoga Exercise Mat</strong> from <strong>Gaiam</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Gaiam</li><li><strong>Model / MPN:</strong> 05-62145</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Yoga Mats</li><li><strong>Authentic GTIN / UPC:</strong> 0018713621458</li></ul>",Gaiam,Fitness & Hydration,"Fitness & Hydration, Yoga Mats, Gaiam, verified-catalog",TRUE,Title,Default Title,,,,,GAI-05-621-1200,450,shopify,50,deny,manual,29.99,34.49,TRUE,TRUE,,,,Gaiam Premium 6mm Thick Non-Slip Reversible Yoga Exercise Mat | Gaiam &ndash; Leafanoo,"Buy authentic Gaiam Premium 6mm Thick Non-Slip Reversible Yoga Exercise Mat by Gaiam at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,05-62145,new,active
triggerpoint-grid-multi-density-deep-tissue-foam-roller-13-inch-orange,TriggerPoint GRID Multi-Density Deep Tissue Foam Roller 13-Inch Orange,"<p>The <strong>TriggerPoint GRID Multi-Density Deep Tissue Foam Roller 13-Inch Orange</strong> from <strong>TriggerPoint</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> TriggerPoint</li><li><strong>Model / MPN:</strong> 350006</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Foam Rollers</li><li><strong>Authentic GTIN / UPC:</strong> 0858787000062</li></ul>",TriggerPoint,Fitness & Hydration,"Fitness & Hydration, Foam Rollers, TriggerPoint, verified-catalog",TRUE,Title,Default Title,,,,,TRI-350006-1201,450,shopify,50,deny,manual,36.99,42.54,TRUE,TRUE,,,,TriggerPoint GRID Multi-Density Deep Tissue Foam Roller 13-Inch Orange | TriggerPoint &ndash; Leafanoo,"Buy authentic TriggerPoint GRID Multi-Density Deep Tissue Foam Roller 13-Inch Orange by TriggerPoint at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,350006,new,active
theraband-professional-latex-free-exercise-resistance-bands-3-pack-set,TheraBand Professional Latex Free Exercise Resistance Bands 3-Pack Set,"<p>The <strong>TheraBand Professional Latex Free Exercise Resistance Bands 3-Pack Set</strong> from <strong>TheraBand</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> TheraBand</li><li><strong>Model / MPN:</strong> 20404</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Resistance Bands</li><li><strong>Authentic GTIN / UPC:</strong> 0087453204044</li></ul>",TheraBand,Fitness & Hydration,"Fitness & Hydration, Resistance Bands, TheraBand, verified-catalog",TRUE,Title,Default Title,,,,,THE-20404-1202,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,TheraBand Professional Latex Free Exercise Resistance Bands 3-Pack Set | TheraBand &ndash; Leafanoo,"Buy authentic TheraBand Professional Latex Free Exercise Resistance Bands 3-Pack Set by TheraBand at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,20404,new,active
camelbak-chute-mag-bpa-free-magnetic-cap-water-bottle-32-oz-clear,CamelBak Chute Mag BPA-Free Magnetic Cap Water Bottle 32 oz Clear,"<p>The <strong>CamelBak Chute Mag BPA-Free Magnetic Cap Water Bottle 32 oz Clear</strong> from <strong>CamelBak</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> CamelBak</li><li><strong>Model / MPN:</strong> 1512401000</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Water Bottles</li><li><strong>Authentic GTIN / UPC:</strong> 0886798018901</li></ul>",CamelBak,Fitness & Hydration,"Fitness & Hydration, Water Bottles, CamelBak, verified-catalog",TRUE,Title,Default Title,,,,,CAM-151240-1203,450,shopify,50,deny,manual,16.00,18.40,TRUE,TRUE,,,,CamelBak Chute Mag BPA-Free Magnetic Cap Water Bottle 32 oz Clear | CamelBak &ndash; Leafanoo,"Buy authentic CamelBak Chute Mag BPA-Free Magnetic Cap Water Bottle 32 oz Clear by CamelBak at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,1512401000,new,active
nalgene-wide-mouth-tritan-leakproof-water-bottle-32-oz-slate,Nalgene Wide Mouth Tritan Leakproof Water Bottle 32 oz Slate,"<p>The <strong>Nalgene Wide Mouth Tritan Leakproof Water Bottle 32 oz Slate</strong> from <strong>Nalgene</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Nalgene</li><li><strong>Model / MPN:</strong> 2178-2025</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Water Bottles</li><li><strong>Authentic GTIN / UPC:</strong> 0661195000018</li></ul>",Nalgene,Fitness & Hydration,"Fitness & Hydration, Water Bottles, Nalgene, verified-catalog",TRUE,Title,Default Title,,,,,NAL-2178-2-1204,450,shopify,50,deny,manual,13.99,16.09,TRUE,TRUE,,,,Nalgene Wide Mouth Tritan Leakproof Water Bottle 32 oz Slate | Nalgene &ndash; Leafanoo,"Buy authentic Nalgene Wide Mouth Tritan Leakproof Water Bottle 32 oz Slate by Nalgene at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,2178-2025,new,active
owala-freesip-insulated-stainless-steel-water-bottle-with-straw-24-oz,Owala FreeSip Insulated Stainless Steel Water Bottle with Straw 24 oz,"<p>The <strong>Owala FreeSip Insulated Stainless Steel Water Bottle with Straw 24 oz</strong> from <strong>Owala</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Owala</li><li><strong>Model / MPN:</strong> C04857</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Insulated Bottles</li><li><strong>Authentic GTIN / UPC:</strong> 0840298145678</li></ul>",Owala,Fitness & Hydration,"Fitness & Hydration, Insulated Bottles, Owala, verified-catalog",TRUE,Title,Default Title,,,,,OWA-C04857-1205,450,shopify,50,deny,manual,27.99,32.19,TRUE,TRUE,,,,Owala FreeSip Insulated Stainless Steel Water Bottle with Straw 24 oz | Owala &ndash; Leafanoo,"Buy authentic Owala FreeSip Insulated Stainless Steel Water Bottle with Straw 24 oz by Owala at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,C04857,new,active
under-armour-undeniable-50-small-water-repellent-duffle-gym-bag,Under Armour Undeniable 5.0 Small Water Repellent Duffle Gym Bag,"<p>The <strong>Under Armour Undeniable 5.0 Small Water Repellent Duffle Gym Bag</strong> from <strong>Under Armour</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Under Armour</li><li><strong>Model / MPN:</strong> 1369222-001</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Gym Bags</li><li><strong>Authentic GTIN / UPC:</strong> 0195252876543</li></ul>",Under Armour,Fitness & Hydration,"Fitness & Hydration, Gym Bags, Under Armour, verified-catalog",TRUE,Title,Default Title,,,,,UND-136922-1206,450,shopify,50,deny,manual,45.00,51.75,TRUE,TRUE,,,,Under Armour Undeniable 5.0 Small Water Repellent Duffle Gym Bag | Under Armour &ndash; Leafanoo,"Buy authentic Under Armour Undeniable 5.0 Small Water Repellent Duffle Gym Bag by Under Armour at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,1369222-001,new,active
gaiam-heavy-duty-speed-weighted-jump-rope-with-ball-bearings,Gaiam Heavy Duty Speed Weighted Jump Rope with Ball Bearings,"<p>The <strong>Gaiam Heavy Duty Speed Weighted Jump Rope with Ball Bearings</strong> from <strong>Gaiam</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Gaiam</li><li><strong>Model / MPN:</strong> 05-63200</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Jump Ropes</li><li><strong>Authentic GTIN / UPC:</strong> 0018713632003</li></ul>",Gaiam,Fitness & Hydration,"Fitness & Hydration, Jump Ropes, Gaiam, verified-catalog",TRUE,Title,Default Title,,,,,GAI-05-632-1207,450,shopify,50,deny,manual,14.99,17.24,TRUE,TRUE,,,,Gaiam Heavy Duty Speed Weighted Jump Rope with Ball Bearings | Gaiam &ndash; Leafanoo,"Buy authentic Gaiam Heavy Duty Speed Weighted Jump Rope with Ball Bearings by Gaiam at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,05-63200,new,active
manduka-prolite-high-performance-71-inch-dense-cushion-yoga-mat,Manduka PROlite High Performance 71-Inch Dense Cushion Yoga Mat,"<p>The <strong>Manduka PROlite High Performance 71-Inch Dense Cushion Yoga Mat</strong> from <strong>Manduka</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Manduka</li><li><strong>Model / MPN:</strong> 112011010</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Fitness & Hydration &ndash; Yoga Mats</li><li><strong>Authentic GTIN / UPC:</strong> 0846662000018</li></ul>",Manduka,Fitness & Hydration,"Fitness & Hydration, Yoga Mats, Manduka, verified-catalog",TRUE,Title,Default Title,,,,,MAN-112011-1208,450,shopify,50,deny,manual,98.00,112.70,TRUE,TRUE,,,,Manduka PROlite High Performance 71-Inch Dense Cushion Yoga Mat | Manduka &ndash; Leafanoo,"Buy authentic Manduka PROlite High Performance 71-Inch Dense Cushion Yoga Mat by Manduka at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Sporting Goods > Athletics > Exercise & Fitness,,,112011010,new,active
anker-powerline-iii-flow-soft-silicone-usb-c-to-usb-c-cable-100w-6ft,Anker Powerline III Flow Soft Silicone USB-C to USB-C Cable 100W 6ft,"<p>The <strong>Anker Powerline III Flow Soft Silicone USB-C to USB-C Cable 100W 6ft</strong> from <strong>Anker</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Anker</li><li><strong>Model / MPN:</strong> A8553011</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Cables</li><li><strong>Authentic GTIN / UPC:</strong> 0194644089012</li></ul>",Anker,Audio & Tech Accessories,"Audio & Tech Accessories, Cables, Anker, verified-catalog",TRUE,Title,Default Title,,,,,ANK-A85530-1209,450,shopify,50,deny,manual,19.99,22.99,TRUE,TRUE,,,,Anker Powerline III Flow Soft Silicone USB-C to USB-C Cable 100W 6ft | Anker &ndash; Leafanoo,"Buy authentic Anker Powerline III Flow Soft Silicone USB-C to USB-C Cable 100W 6ft by Anker at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,A8553011,new,active
belkin-boostcharge-magnetic-wireless-fast-charging-pad-15w-with-stand,Belkin BoostCharge Magnetic Wireless Fast Charging Pad 15W with Stand,"<p>The <strong>Belkin BoostCharge Magnetic Wireless Fast Charging Pad 15W with Stand</strong> from <strong>Belkin</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Belkin</li><li><strong>Model / MPN:</strong> WIA005ttBK</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Wireless Chargers</li><li><strong>Authentic GTIN / UPC:</strong> 0745883832101</li></ul>",Belkin,Audio & Tech Accessories,"Audio & Tech Accessories, Wireless Chargers, Belkin, verified-catalog",TRUE,Title,Default Title,,,,,BEL-WIA005-1210,450,shopify,50,deny,manual,34.99,40.24,TRUE,TRUE,,,,Belkin BoostCharge Magnetic Wireless Fast Charging Pad 15W with Stand | Belkin &ndash; Leafanoo,"Buy authentic Belkin BoostCharge Magnetic Wireless Fast Charging Pad 15W with Stand by Belkin at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,WIA005ttBK,new,active
twelve-south-compass-pro-adjustable-travel-stand-for-ipad-and-tablets,Twelve South Compass Pro Adjustable Travel Stand for iPad & Tablets,"<p>The <strong>Twelve South Compass Pro Adjustable Travel Stand for iPad & Tablets</strong> from <strong>Twelve South</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Twelve South</li><li><strong>Model / MPN:</strong> 12-1823</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Tablet Stands</li><li><strong>Authentic GTIN / UPC:</strong> 0811370022234</li></ul>",Twelve South,Audio & Tech Accessories,"Audio & Tech Accessories, Tablet Stands, Twelve South, verified-catalog",TRUE,Title,Default Title,,,,,TWE-12-182-1211,450,shopify,50,deny,manual,59.99,68.99,TRUE,TRUE,,,,Twelve South Compass Pro Adjustable Travel Stand for iPad & Tablets | Twelve South &ndash; Leafanoo,"Buy authentic Twelve South Compass Pro Adjustable Travel Stand for iPad & Tablets by Twelve South at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,12-1823,new,active
jbl-go-3-portable-ultra-compact-waterproof-bluetooth-speaker-blue,JBL Go 3 Portable Ultra-Compact Waterproof Bluetooth Speaker Blue,"<p>The <strong>JBL Go 3 Portable Ultra-Compact Waterproof Bluetooth Speaker Blue</strong> from <strong>JBL</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> JBL</li><li><strong>Model / MPN:</strong> JBLGO3BLUAM</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Bluetooth Speakers</li><li><strong>Authentic GTIN / UPC:</strong> 0050036373301</li></ul>",JBL,Audio & Tech Accessories,"Audio & Tech Accessories, Bluetooth Speakers, JBL, verified-catalog",TRUE,Title,Default Title,,,,,JBL-JBLGO3-1212,450,shopify,50,deny,manual,49.95,57.44,TRUE,TRUE,,,,JBL Go 3 Portable Ultra-Compact Waterproof Bluetooth Speaker Blue | JBL &ndash; Leafanoo,"Buy authentic JBL Go 3 Portable Ultra-Compact Waterproof Bluetooth Speaker Blue by JBL at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,JBLGO3BLUAM,new,active
sony-wh-ch520-wireless-bluetooth-on-ear-headphones-50-hr-battery,Sony WH-CH520 Wireless Bluetooth On-Ear Headphones 50-Hr Battery,"<p>The <strong>Sony WH-CH520 Wireless Bluetooth On-Ear Headphones 50-Hr Battery</strong> from <strong>Sony</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Sony</li><li><strong>Model / MPN:</strong> WHCH520/B</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Headphones</li><li><strong>Authentic GTIN / UPC:</strong> 0027242925501</li></ul>",Sony,Audio & Tech Accessories,"Audio & Tech Accessories, Headphones, Sony, verified-catalog",TRUE,Title,Default Title,,,,,SON-WHCH52-1213,450,shopify,50,deny,manual,59.99,68.99,TRUE,TRUE,,,,Sony WH-CH520 Wireless Bluetooth On-Ear Headphones 50-Hr Battery | Sony &ndash; Leafanoo,"Buy authentic Sony WH-CH520 Wireless Bluetooth On-Ear Headphones 50-Hr Battery by Sony at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,WHCH520/B,new,active
tile-mate-bluetooth-item-finder-and-key-tracker-250ft-range-water-resistant,Tile Mate Bluetooth Item Finder & Key Tracker 250ft Range Water Resistant,"<p>The <strong>Tile Mate Bluetooth Item Finder & Key Tracker 250ft Range Water Resistant</strong> from <strong>Tile</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> Tile</li><li><strong>Model / MPN:</strong> RE-43001</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Trackers</li><li><strong>Authentic GTIN / UPC:</strong> 0819039023456</li></ul>",Tile,Audio & Tech Accessories,"Audio & Tech Accessories, Trackers, Tile, verified-catalog",TRUE,Title,Default Title,,,,,TIL-RE-430-1214,450,shopify,50,deny,manual,24.99,28.74,TRUE,TRUE,,,,Tile Mate Bluetooth Item Finder & Key Tracker 250ft Range Water Resistant | Tile &ndash; Leafanoo,"Buy authentic Tile Mate Bluetooth Item Finder & Key Tracker 250ft Range Water Resistant by Tile at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,RE-43001,new,active
ugreen-universal-aluminum-gaming-headphone-headset-desk-stand-hanger,UGREEN Universal Aluminum Gaming Headphone Headset Desk Stand Hanger,"<p>The <strong>UGREEN Universal Aluminum Gaming Headphone Headset Desk Stand Hanger</strong> from <strong>UGREEN</strong> delivers outstanding performance, exceptional reliability, and long-lasting durability.</p><ul><li><strong>Brand:</strong> UGREEN</li><li><strong>Model / MPN:</strong> 30440</li><li><strong>Condition:</strong> Brand New Authentic</li><li><strong>Category:</strong> Audio & Tech Accessories &ndash; Headphone Stands</li><li><strong>Authentic GTIN / UPC:</strong> 0695730383440</li></ul>",UGREEN,Audio & Tech Accessories,"Audio & Tech Accessories, Headphone Stands, UGREEN, verified-catalog",TRUE,Title,Default Title,,,,,UGR-30440-1215,450,shopify,50,deny,manual,18.99,21.84,TRUE,TRUE,,,,UGREEN Universal Aluminum Gaming Headphone Headset Desk Stand Hanger | UGREEN &ndash; Leafanoo,"Buy authentic UGREEN Universal Aluminum Gaming Headphone Headset Desk Stand Hanger by UGREEN at Leafanoo. Fast tracked US shipping, 30-day returns, and guaranteed manufacturer specifications.",Electronics > Electronics Accessories,,,30440,new,active
